; CSV, generated by libsigrok4DSL 0.2.0 on Wed May 19 11:48:22 2021
2.638,3.780
2.598,3.780
2.638,3.701
2.638,3.780
2.638,3.701
2.638,3.780
2.598,3.858
2.638,3.780
2.598,3.858
2.598,3.780
2.638,3.780
2.598,3.780
2.638,3.780
2.598,3.858
2.598,3.858
2.638,3.780
2.638,3.701
2.638,3.780
2.638,3.780
2.638,3.780
2.638,3.780
2.638,3.858
2.638,3.780
2.638,3.858
2.638,3.858
2.638,3.858
2.638,3.701
2.638,3.858
2.638,3.780
2.638,3.858
2.598,3.780
2.638,3.780
2.638,3.780
2.638,3.780
2.638,3.780
2.677,3.858
2.677,3.858
2.638,3.858
2.638,3.701
2.677,3.858
2.638,3.780
2.638,3.780
2.638,3.780
2.638,3.780
2.677,3.780
2.638,3.858
2.677,3.858
2.677,3.858
2.638,3.780
2.677,3.780
2.677,3.858
2.677,3.858
2.677,3.780
2.677,3.858
2.677,3.858
2.677,3.858
2.638,3.858
2.717,3.858
2.677,3.780
2.638,3.858
2.677,3.780
2.677,3.780
2.677,3.858
2.677,3.780
2.677,3.858
2.677,3.858
2.677,3.780
2.677,3.858
2.638,3.858
2.677,3.858
2.677,3.858
2.677,3.858
2.677,3.858
2.677,3.780
2.717,3.858
2.717,3.780
2.717,3.780
2.677,3.858
2.677,3.858
2.717,3.780
2.677,3.701
2.677,3.780
2.677,3.858
2.677,3.701
2.717,3.858
2.677,3.780
2.677,3.780
2.677,3.780
2.717,3.858
2.677,3.780
2.717,3.780
2.677,3.858
2.717,3.701
2.717,3.858
2.717,3.858
2.717,3.858
2.717,3.858
2.677,3.858
2.717,3.780
2.717,3.858
2.717,3.780
2.717,3.780
2.717,3.858
2.717,3.780
2.717,3.858
2.717,3.780
2.717,3.858
2.717,3.780
2.717,3.780
2.717,3.858
2.717,3.780
2.717,3.780
2.717,3.780
2.717,3.858
2.717,3.701
2.717,3.780
2.717,3.701
2.717,3.780
2.717,3.780
2.717,3.780
2.717,3.780
2.717,3.780
2.717,3.780
2.717,3.701
2.756,3.858
2.717,3.780
2.717,3.780
2.717,3.701
2.717,3.858
2.717,3.780
2.717,3.701
2.717,3.858
2.717,3.701
2.717,3.701
2.717,3.780
2.717,3.701
2.717,3.701
2.717,3.858
2.756,3.780
2.756,3.780
2.717,3.780
2.717,3.701
2.756,3.701
2.717,3.701
2.717,3.780
2.756,3.858
2.756,3.780
2.756,3.858
2.756,3.780
2.756,3.858
2.756,3.701
2.717,3.780
2.756,3.701
2.756,3.701
2.756,3.780
2.756,3.780
2.756,3.780
2.756,3.858
2.756,3.780
2.756,3.701
2.756,3.780
2.756,3.780
2.756,3.701
2.756,3.701
2.756,3.701
2.756,3.780
2.756,3.701
2.756,3.701
2.756,3.780
2.756,3.701
2.756,3.701
2.756,3.780
2.756,3.780
2.756,3.701
2.756,3.701
2.795,3.701
2.756,3.780
2.756,3.701
2.756,3.701
2.756,3.858
2.756,3.780
2.756,3.701
2.756,3.701
2.756,3.701
2.756,3.780
2.756,3.701
2.756,3.701
2.795,3.858
2.756,3.701
2.756,3.701
2.756,3.780
2.795,3.701
2.795,3.701
2.756,3.780
2.756,3.701
2.795,3.780
2.756,3.780
2.756,3.701
2.756,3.701
2.795,3.780
2.795,3.701
2.756,3.701
2.756,3.858
2.795,3.701
2.756,3.701
2.756,3.701
2.795,3.780
2.795,3.701
2.795,3.780
2.795,3.701
2.795,3.701
2.795,3.701
2.756,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.780
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.858
2.795,3.701
2.795,3.701
2.835,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.780
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.835,3.701
2.835,3.701
2.835,3.780
2.835,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.795,3.701
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.780
2.835,3.780
2.835,3.701
2.795,3.701
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.701
2.795,3.701
2.795,3.780
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.701
2.795,3.701
2.835,3.780
2.835,3.701
2.835,3.780
2.835,3.701
2.835,3.780
2.835,3.780
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.780
2.835,3.701
2.835,3.780
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.780
2.835,3.858
2.835,3.701
2.835,3.780
2.835,3.780
2.835,3.780
2.874,3.701
2.835,3.701
2.835,3.780
2.835,3.701
2.835,3.701
2.835,3.701
2.835,3.780
2.874,3.780
2.835,3.701
2.835,3.780
2.835,3.701
2.835,3.780
2.835,3.858
2.835,3.701
2.835,3.858
2.874,3.780
2.835,3.780
2.835,3.780
2.835,3.701
2.874,3.701
2.874,3.701
2.874,3.780
2.874,3.780
2.874,3.701
2.874,3.701
2.874,3.780
2.835,3.701
2.835,3.858
2.835,3.701
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.701
2.874,3.858
2.874,3.701
2.874,3.701
2.874,3.858
2.874,3.780
2.835,3.701
2.874,3.858
2.835,3.701
2.835,3.780
2.835,3.858
2.874,3.858
2.874,3.858
2.835,3.858
2.835,3.780
2.835,3.858
2.835,3.701
2.874,3.858
2.874,3.858
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.780
2.874,3.858
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.780
2.874,3.858
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.701
2.874,3.780
2.874,3.858
2.874,3.701
2.874,3.701
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.780
2.874,3.780
2.874,3.858
2.874,3.780
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.701
2.874,3.858
2.874,3.780
2.874,3.780
2.874,3.701
2.874,3.780
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.701
2.874,3.780
2.874,3.858
2.874,3.780
2.874,3.701
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.858
2.874,3.780
2.874,3.701
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.780
2.874,3.701
2.874,3.622
2.874,3.386
2.874,3.071
2.874,2.756
2.874,2.598
2.874,2.598
2.874,2.598
2.874,2.362
2.874,2.126
2.835,1.811
2.874,1.417
2.835,1.181
2.874,1.102
2.874,1.181
2.835,1.417
2.835,1.654
2.835,1.811
2.835,1.732
2.835,1.496
2.795,1.181
2.835,1.102
2.795,1.102
2.795,1.339
2.795,1.496
2.795,1.732
2.795,1.654
2.795,1.417
2.795,1.181
2.795,1.102
2.795,1.181
2.795,1.339
2.795,1.496
2.795,1.811
2.795,1.732
2.795,1.496
2.795,1.417
2.795,1.496
2.795,1.496
2.795,1.496
2.756,1.732
2.756,1.496
2.795,1.417
2.756,1.339
2.756,1.260
2.756,1.417
2.717,1.496
2.756,1.732
2.756,1.811
2.756,1.811
2.756,1.339
2.756,1.181
2.756,1.102
2.756,1.181
2.756,1.654
2.756,1.732
2.756,1.811
2.717,1.811
2.717,1.417
2.717,1.024
2.717,1.024
2.717,1.102
2.717,1.496
2.717,1.811
2.717,1.811
2.717,1.811
2.717,1.496
2.717,0.866
2.717,0.866
2.717,1.024
2.717,1.417
2.677,1.811
2.717,1.969
2.677,1.811
2.717,1.339
2.717,0.866
2.717,0.787
2.717,1.024
2.677,1.417
2.677,1.811
2.677,1.969
2.677,1.654
2.677,1.181
2.677,0.866
2.677,0.866
2.677,1.102
2.677,1.496
2.677,1.811
2.638,1.811
2.677,1.496
2.677,1.181
2.677,0.866
2.638,0.866
2.677,1.181
2.638,1.496
2.638,1.575
2.638,1.654
2.638,1.417
2.638,1.181
2.638,1.102
2.638,1.102
2.638,1.181
2.638,1.339
2.638,1.496
2.598,1.496
2.638,1.417
2.598,1.339
2.598,1.181
2.638,1.102
2.598,1.181
2.638,1.339
2.598,1.417
2.598,1.496
2.598,1.496
2.638,1.339
2.598,1.102
2.598,1.102
2.598,1.102
2.598,1.181
2.598,1.496
2.598,1.496
2.598,1.417
2.598,1.181
2.598,1.102
2.559,1.102
2.559,1.181
2.598,1.339
2.598,1.417
2.559,1.339
2.598,1.339
2.598,1.181
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.260
2.559,1.339
2.559,1.339
2.559,1.339
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.339
2.559,1.417
2.559,1.417
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.181
2.559,1.260
2.559,1.339
2.559,1.260
2.559,1.181
2.520,1.181
2.559,1.181
2.520,1.181
2.559,1.181
2.520,1.260
2.520,1.339
2.559,1.260
2.520,1.260
2.559,1.181
2.559,1.181
2.520,1.181
2.520,1.181
2.559,1.181
2.520,1.339
2.480,1.339
2.520,1.339
2.480,1.181
2.520,1.181
2.520,1.181
2.520,1.181
2.480,1.339
2.480,1.339
2.480,1.260
2.480,1.339
2.480,1.181
2.480,1.181
2.480,1.181
2.480,1.181
2.480,1.339
2.480,1.339
2.441,1.260
2.441,1.339
2.480,1.339
2.441,1.181
2.441,1.260
2.441,1.181
2.441,1.260
2.480,1.339
2.441,1.339
2.441,1.339
2.480,1.339
2.441,1.181
2.441,1.181
2.441,1.339
2.441,1.417
2.441,1.339
2.441,1.339
2.441,1.339
2.441,1.260
2.402,1.339
2.402,1.339
2.441,1.339
2.402,1.260
2.441,1.339
2.441,1.339
2.402,1.417
2.441,1.339
2.402,1.339
2.402,1.339
2.402,1.339
2.402,1.339
2.402,1.339
2.402,1.417
2.402,1.417
2.402,1.417
2.402,1.417
2.402,1.339
2.402,1.339
2.402,1.417
2.402,1.417
2.402,1.417
2.402,1.417
2.402,1.417
2.402,1.339
2.402,1.339
2.362,1.417
2.362,1.417
2.362,1.417
2.362,1.417
2.362,1.496
2.402,1.417
2.362,1.417
2.362,1.417
2.362,1.339
2.362,1.417
2.323,1.417
2.362,1.496
2.362,1.496
2.323,1.496
2.323,1.496
2.323,1.417
2.323,1.417
2.323,1.417
2.323,1.417
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.417
2.323,1.496
2.283,1.496
2.323,1.417
2.283,1.417
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.244,1.496
2.244,1.496
2.283,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.244,1.496
2.205,1.496
2.244,1.496
2.205,1.496
2.244,1.496
2.205,1.496
2.205,1.496
2.244,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.165,1.496
2.205,1.496
2.165,1.496
2.205,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.205,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.126,1.496
2.165,1.417
2.165,1.496
2.165,1.496
2.165,1.496
2.126,1.496
2.126,1.496
2.165,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.087,1.496
2.087,1.496
2.126,1.496
2.087,1.496
2.087,1.417
2.087,1.496
2.087,1.417
2.126,1.417
2.087,1.496
2.087,1.496
2.087,1.496
2.087,1.417
2.047,1.417
2.087,1.417
2.087,1.417
2.087,1.417
2.087,1.496
2.047,1.417
2.087,1.417
2.047,1.417
2.087,1.339
2.087,1.417
2.087,1.417
2.047,1.417
2.047,1.417
2.087,1.417
2.047,1.339
2.087,1.417
2.087,1.339
2.008,1.339
2.008,1.417
2.008,1.417
2.047,1.417
2.047,1.417
2.008,1.339
2.008,1.417
2.047,1.417
2.008,1.417
2.008,1.417
2.087,1.339
2.008,1.417
2.008,1.417
2.008,1.417
1.969,1.417
2.008,1.417
2.008,1.417
2.008,1.417
1.969,1.417
2.008,1.417
1.969,1.339
1.969,1.417
1.969,1.496
2.008,1.339
1.969,1.339
1.969,1.339
1.969,1.339
1.969,1.417
1.969,1.339
1.969,1.339
1.969,1.417
1.969,1.339
1.969,1.417
1.969,1.417
1.969,1.417
1.969,1.417
1.969,1.339
1.929,1.339
1.969,1.339
1.929,1.339
1.929,1.417
1.969,1.417
1.929,1.417
1.969,1.339
1.929,1.339
1.929,1.339
1.929,1.339
1.929,1.339
1.929,1.417
1.969,1.417
1.929,1.417
1.929,1.417
1.929,1.417
1.929,1.339
1.929,1.417
1.929,1.417
1.929,1.417
1.929,1.417
1.929,1.496
1.929,1.417
1.929,1.496
1.929,1.417
1.929,1.417
1.929,1.496
1.929,1.417
1.929,1.417
1.929,1.496
1.929,1.417
1.929,1.496
1.890,1.496
1.890,1.496
1.929,1.496
1.929,1.496
1.929,1.417
1.850,1.417
1.890,1.496
1.890,1.496
1.890,1.417
1.850,1.417
1.929,1.496
1.929,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.890,1.496
1.890,1.496
1.850,1.496
1.850,1.496
1.890,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.850,1.496
1.811,1.496
1.850,1.496
1.850,1.496
1.811,1.496
1.850,1.496
1.811,1.496
1.811,1.496
1.811,1.496
1.850,1.496
1.850,1.496
1.811,1.496
1.850,1.496
1.811,1.496
1.811,1.496
1.811,1.496
1.811,1.496
1.811,1.496
1.811,1.496
1.811,1.496
1.811,1.575
1.811,1.575
1.811,1.496
1.772,1.575
1.811,1.496
1.811,1.575
1.772,1.575
1.811,1.575
1.811,1.575
1.811,1.496
1.772,1.654
1.811,1.575
1.772,1.496
1.772,1.575
1.772,1.575
1.772,1.575
1.772,1.654
1.772,1.575
1.772,1.496
1.772,1.654
1.772,1.654
1.772,1.575
1.772,1.575
1.772,1.575
1.772,1.654
1.772,1.575
1.732,1.575
1.772,1.575
1.772,1.654
1.772,1.654
1.772,1.654
1.772,1.654
1.772,1.654
1.772,1.654
1.732,1.654
1.732,1.654
1.732,1.654
1.732,1.654
1.732,1.575
1.732,1.654
1.732,1.654
1.732,1.654
1.732,1.732
1.732,1.496
1.693,1.654
1.732,1.732
1.693,1.575
1.732,1.654
1.693,1.654
1.693,1.654
1.693,1.654
1.693,1.732
1.693,1.654
1.693,1.575
1.693,1.654
1.693,1.654
1.693,1.575
1.693,1.654
1.654,1.654
1.693,1.654
1.693,1.654
1.654,1.575
1.654,1.654
1.693,1.732
1.654,1.654
1.693,1.654
1.654,1.732
1.654,1.654
1.654,1.654
1.654,1.654
1.654,1.654
1.654,1.654
1.654,1.654
1.654,1.654
1.654,1.654
1.614,1.654
1.614,1.654
1.654,1.654
1.614,1.654
1.654,1.654
1.614,1.654
1.654,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.614,1.654
1.575,1.654
1.575,1.654
1.614,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.654
1.575,1.575
1.575,1.654
1.535,1.654
1.575,1.575
1.575,1.654
1.535,1.654
1.575,1.654
1.535,1.654
1.535,1.654
1.535,1.654
1.535,1.654
1.535,1.654
1.535,1.575
1.575,1.654
1.535,1.654
1.535,1.575
1.535,1.654
1.535,1.575
1.535,1.575
1.535,1.575
1.535,1.654
1.535,1.654
1.535,1.575
1.496,1.654
1.535,1.496
1.535,1.575
1.535,1.575
1.535,1.575
1.535,1.575
1.535,1.575
1.535,1.496
1.496,1.575
1.535,1.654
1.496,1.575
1.496,1.575
1.496,1.654
1.535,1.496
1.496,1.575
1.496,1.654
1.496,1.575
1.496,1.496
1.496,1.575
1.496,1.496
1.496,1.575
1.496,1.575
1.496,1.575
1.496,1.654
1.496,1.575
1.496,1.496
1.496,1.575
1.496,1.575
1.496,1.496
1.496,1.654
1.457,1.575
1.457,1.496
1.457,1.654
1.457,1.496
1.496,1.575
1.457,1.496
1.457,1.654
1.457,1.654
1.457,1.575
1.457,1.496
1.496,1.654
1.457,1.575
1.457,1.575
1.457,1.575
1.457,1.496
1.457,1.575
1.457,1.575
1.457,1.496
1.457,1.654
1.457,1.654
1.457,1.575
1.457,1.575
1.457,1.575
1.457,1.654
1.457,1.575
1.457,1.654
1.457,1.654
1.457,1.575
1.457,1.575
1.417,1.496
1.457,1.654
1.457,1.496
1.457,1.654
1.457,1.575
1.457,1.575
1.457,1.654
1.417,1.654
1.457,1.575
1.417,1.575
1.417,1.654
1.457,1.654
1.457,1.575
1.417,1.654
1.417,1.575
1.457,1.654
1.457,1.654
1.457,1.575
1.457,1.654
1.417,1.654
1.417,1.654
1.417,1.654
1.417,1.654
1.417,1.654
1.417,1.654
1.417,1.654
1.417,1.732
1.417,1.654
1.378,1.654
1.417,1.732
1.417,1.732
1.417,1.732
1.417,1.811
1.417,1.811
1.378,1.811
1.378,1.811
1.378,1.811
1.417,1.811
1.378,1.811
1.378,1.811
1.417,1.811
1.378,1.811
1.417,1.811
1.417,1.811
1.378,1.811
1.378,1.811
1.378,1.811
1.378,1.811
1.417,1.732
1.378,1.811
1.417,1.811
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.732
1.378,1.811
1.378,1.732
1.378,1.811
1.378,1.811
1.378,1.811
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.890
1.339,1.890
1.339,1.969
1.378,1.969
1.339,1.969
1.378,1.969
1.339,1.969
1.339,1.969
1.339,1.969
1.339,1.969
1.339,2.047
1.339,2.047
1.339,1.969
1.339,1.969
1.339,1.969
1.339,2.047
1.339,2.047
1.339,1.969
1.339,1.969
1.339,1.969
1.339,2.047
1.339,1.969
1.339,1.969
1.339,1.969
1.339,1.969
1.339,1.969
1.339,1.969
1.299,1.969
1.339,1.969
1.299,2.047
1.299,2.047
1.299,1.969
1.339,1.969
1.299,2.047
1.299,2.047
1.299,2.126
1.299,2.047
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.126
1.299,2.205
1.299,2.205
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.205
1.260,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.260,2.283
1.260,2.205
1.299,2.283
1.260,2.283
1.260,2.205
1.260,2.283
1.260,2.205
1.260,2.283
1.260,2.283
1.260,2.205
1.260,2.283
1.220,2.283
1.260,2.283
1.260,2.283
1.260,2.283
1.220,2.362
1.220,2.283
1.220,2.283
1.260,2.362
1.220,2.362
1.220,2.362
1.220,2.362
1.220,2.362
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.220,2.441
1.181,2.441
1.220,2.441
1.220,2.441
1.181,2.441
1.181,2.441
1.220,2.441
1.181,2.441
1.181,2.441
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.362
1.181,2.283
1.142,2.362
1.181,2.441
1.142,2.362
1.181,2.362
1.142,2.441
1.142,2.441
1.142,2.362
1.181,2.441
1.142,2.362
1.142,2.362
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.441
1.142,2.362
1.142,2.441
1.142,2.362
1.142,2.362
1.142,2.362
1.142,2.362
1.142,2.362
1.142,2.362
1.102,2.283
1.142,2.362
1.142,2.283
1.142,2.283
1.142,2.283
1.142,2.283
1.142,2.283
1.142,2.283
1.142,2.283
1.102,2.283
1.102,2.283
1.102,2.283
1.063,2.283
1.102,2.283
1.102,2.283
1.102,2.283
1.063,2.283
1.102,2.283
1.102,2.283
1.102,2.283
1.063,2.283
1.102,2.283
1.102,2.283
1.102,2.283
1.102,2.283
1.063,2.283
1.102,2.283
1.102,2.283
1.063,2.283
1.063,2.283
1.102,2.283
1.063,2.283
1.063,2.283
1.102,2.283
1.063,2.283
1.063,2.283
1.063,2.205
1.102,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.024,2.126
1.063,2.126
1.063,2.126
1.063,2.126
1.024,2.126
1.063,2.126
1.024,2.126
1.024,2.126
1.063,2.126
1.024,2.126
1.024,2.126
1.063,2.126
1.063,2.126
1.024,2.126
1.024,2.126
1.063,2.126
1.063,2.126
1.024,2.126
1.063,2.047
1.024,2.126
1.063,2.047
1.024,2.126
1.063,2.047
1.024,2.047
1.024,2.047
1.024,2.047
1.024,2.047
1.024,2.047
1.024,1.969
1.024,1.969
1.024,1.969
1.024,2.047
1.024,1.969
1.024,1.969
1.024,1.969
0.984,1.969
1.024,2.047
1.024,1.969
1.024,1.969
1.024,1.969
1.024,2.047
1.024,2.047
1.024,1.969
1.024,1.969
1.024,2.047
1.024,1.969
1.024,2.047
1.024,2.047
1.024,1.969
1.024,2.047
1.024,2.047
1.024,2.047
1.024,2.047
1.024,2.047
0.984,2.047
1.024,2.126
0.984,2.126
1.024,2.047
0.984,1.969
1.024,1.969
1.024,2.047
1.024,1.969
0.984,1.969
0.984,2.047
0.984,2.047
1.024,2.126
0.984,2.047
1.024,1.969
1.024,1.969
0.984,2.047
1.024,1.969
0.984,2.047
0.984,2.047
0.984,2.047
0.984,2.047
0.984,1.969
0.984,1.969
0.984,1.969
0.984,2.047
0.984,1.969
1.024,2.047
0.984,2.126
0.984,2.126
0.984,1.969
0.984,2.047
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.945,2.126
0.984,2.126
0.984,2.126
0.945,2.126
0.984,2.126
0.984,2.126
0.945,2.126
0.945,2.126
0.984,2.126
0.984,2.126
0.984,2.126
0.945,2.126
0.984,2.126
0.945,2.126
0.945,2.126
0.945,2.126
0.984,2.126
0.945,2.126
0.945,2.126
0.945,2.126
0.945,2.205
0.945,2.205
0.906,2.205
0.984,2.205
0.945,2.205
0.945,2.283
0.945,2.205
0.984,2.283
0.945,2.283
0.945,2.283
0.945,2.283
0.945,2.283
0.945,2.283
0.945,2.283
0.906,2.283
0.906,2.283
0.906,2.362
0.906,2.283
0.945,2.362
0.906,2.283
0.945,2.283
0.906,2.362
0.906,2.362
0.945,2.283
0.906,2.283
0.945,2.362
0.906,2.362
0.906,2.362
0.945,2.283
0.906,2.362
0.906,2.362
0.906,2.362
0.906,2.283
0.906,2.362
0.906,2.362
0.906,2.283
0.906,2.362
0.866,2.362
0.906,2.362
0.906,2.362
0.906,2.362
0.906,2.362
0.906,2.362
0.866,2.362
0.866,2.362
0.866,2.362
0.866,2.441
0.866,2.362
0.866,2.362
0.866,2.362
0.866,2.362
0.866,2.441
0.866,2.362
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.906,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.866,2.441
0.827,2.441
0.866,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.866,2.441
0.827,2.441
0.866,2.441
0.827,2.441
0.866,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.866,2.441
0.866,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.362
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.441
0.827,2.362
0.827,2.441
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.787,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.827,2.362
0.787,2.362
0.787,2.283
0.827,2.362
0.827,2.283
0.827,2.362
0.787,2.283
0.827,2.362
0.827,2.283
0.787,2.283
0.827,2.283
0.827,2.283
0.827,2.283
0.827,2.283
0.787,2.283
0.827,2.283
0.787,2.283
0.827,2.283
0.787,2.283
0.827,2.283
0.827,2.283
0.827,2.205
0.827,2.205
0.787,2.205
0.827,2.205
0.787,2.126
0.787,2.205
0.787,2.283
0.787,2.126
0.787,2.126
0.787,2.205
0.787,2.283
0.787,2.205
0.787,2.205
0.787,2.126
0.787,2.126
0.787,2.205
0.787,2.126
0.787,2.283
0.787,2.205
0.787,2.126
0.787,2.205
0.787,2.126
0.787,2.205
0.787,2.126
0.748,2.205
0.787,2.283
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.787,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.787,2.126
0.748,2.126
0.787,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.787,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.787,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.709,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.748,2.126
0.709,2.126
0.709,2.126
0.748,2.126
0.709,2.126
